ward_code,ward,lga,state,worldpop_total,meta_total,meta_u5,grid3_v3_total,worldpop_u5
NISKHA04,Dzwafu,Katcha,Niger,8673.2,9093.0,1825.6,13150.1,1715.2
NASNBB07,Gwadenye,Obi,Nasarawa,11101.8,10588.4,2073.5,7556.0,2342.8
NASNSW04,Guto Aisa,Nasarawa,Nasarawa,5302.3,5696.6,1084.7,5942.8,989.9
ODSAKN03,Iluabo,Akure North,Ondo,7796.3,4926.2,645.5,19160.0,989.5
ODSAKN11,Oke-Ore,Akure North,Ondo,4486.4,3217.0,421.5,8096.2,561.1
NASNTT05,Katakpa,Toto,Nasarawa,3626.5,4200.8,849.6,5973.8,718.2
NASNTT03,Gwalgwada,Toto,Nasarawa,12905.4,15847.3,3205.2,11069.6,2565.0
NASNSW09,Nasarawa Maintown,Nasarawa,Nasarawa,19822.7,17833.7,3395.9,22678.9,3725.5
NASNSW10,Nasarawa North,Nasarawa,Nasarawa,19924.5,28206.4,5371.0,35849.2,3720.2
PLSQAP07,Kurgwi East,Qua'An Pan,Plateau,12369.0,13121.7,2297.3,14370.6,2119.3
NASNSW11,Odeni Gida,Nasarawa,Nasarawa,6941.8,9352.2,1780.8,13255.3,1296.9
NASNTT02,Garagwa,Toto,Nasarawa,13853.2,16627.9,3363.1,13247.9,2765.2
NASNTT09,Shege,Toto,Nasarawa,13300.1,11690.4,2364.5,7996.7,2642.9
JI2211,Zareku,Miga,Jigawa,11353.2,13858.5,2796.5,14483.5,2395.6
TRSDGA01,Akate,Donga,Taraba,67241.5,74323.3,14501.1,115409.1,12889.7
TRSDGA06,Kadarko,Donga,Taraba,22781.9,14300.2,2770.9,34246.2,4324.2
TRSWKR07,Kente,Wukari,Taraba,48227.3,55497.2,9920.3,82586.4,8470.2
JI2703,Dawan Gawo,Yankwashi,Jigawa,7439.8,7222.0,1512.2,9360.7,1654.4
40412,Yanmaulu,Baure,Katsina,28398.4,35987.8,7396.8,29720.7,6154.0
EBSEBJ01,Achiagu Ogboji,Ezza North,Ebonyi,15567.9,22501.4,3355.6,7438.4,2286.4
NISAGA07,Etsugaie,Agaie,Niger,12010.2,13824.7,2860.8,16946.3,2447.8
TRSDGA02,Asibiti,Donga,Taraba,25030.1,21602.8,4186.0,23427.5,4755.3
TRSWKR01,Akwana,Wukari,Taraba,29072.6,30001.1,5764.0,38558.6,5570.7
KN1205,Fagge D2,Fagge,Kano,15004.5,21141.2,4117.5,19302.3,4594.6
KN2603,Gwarmai,Kunchi,Kano,17721.2,25519.8,5211.1,30551.4,3925.5
TRSWKR02,Avyi,Wukari,Taraba,20334.8,22992.1,4074.0,29533.2,3568.3
TRSWKR04,Chonku,Wukari,Taraba,48972.1,54844.2,9790.2,119747.8,8562.9
40202,Bakiyawa,Batagarawa,Katsina,28374.1,22530.6,4669.6,26151.7,5891.8
TRSWKR03,Bantaje,Wukari,Taraba,83172.4,41427.5,7358.3,72072.6,14796.9
TRSWKR09,Rafin Kada,Wukari,Taraba,60967.7,70659.4,12771.1,102338.9,10832.6
JI1302,Dubantu,Hadejia,Jigawa,8212.8,19764.9,3991.0,11365.6,4293.1
JI2007,Madana,Maigatari,Jigawa,10600.8,12471.5,2468.1,10582.1,2218.6
JI2302,Dabi,Ringim,Jigawa,34035.7,28673.0,5620.4,37193.9,6830.0
KN3910,Tofa,Tofa,Kano,13882.5,14377.4,2916.7,18419.7,3098.9
71106,Dole,Machina,Yobe,11516.4,17040.3,3268.4,18118.3,2102.7
JI2208,San Sani,Miga,Jigawa,10400.0,13843.8,2796.1,13042.6,2199.4
KN1909,Sabon Birni,Gwarzo,Kano,25731.8,24558.0,5114.7,20613.0,5304.7
42606,Kwatta,Mani,Katsina,17189.6,12828.5,2762.8,21211.8,3647.5
JI2406,Kwaita,Roni,Jigawa,13640.2,16982.9,3433.7,15548.5,2868.9
KN1503,Dorawar Sallau,Garun Malam,Kano,7061.5,8413.1,1540.9,9059.5,1848.3
KN2308,Kibiya 1,Kibiya,Kano,10584.1,16263.8,3295.4,13917.4,2622.1
KN1709,Tumbau,Gezawa,Kano,11442.7,15903.7,3207.9,20242.2,2311.1
KN2811,Rikadawa,Madobi,Kano,12467.9,15977.7,3071.6,14911.3,2593.5
41104,Kayawa,Dutsi,Katsina,48774.2,38718.1,8090.1,39181.9,10743.1
KN2404,Dangora,Kiru,Kano,27233.1,25630.3,5068.8,24748.0,6016.6
42803,Karaduwa,Matazu,Katsina,15077.9,2176.4,444.3,14484.1,3047.6
43407,Rogogo,Zango,Katsina,16281.4,20653.5,4197.8,26413.5,3275.6
KN4409,Utai,Wudil,Kano,15661.5,15477.2,2989.4,20525.3,3420.2
JI1707,Maradawa,Kazaure,Jigawa,18144.1,12495.5,2518.2,13457.7,3851.1
KN4402,Dagumawa,Wudil,Kano,21306.9,33996.2,6247.6,36345.9,6190.3
JI2707,Kuda,Yankwashi,Jigawa,9447.4,8192.3,1710.3,9603.0,1948.8
KN0911,Unguwar Duniya,Dawakin Kudu,Kano,11021.0,14594.0,2831.9,10674.1,2287.2
42104,Gabas 2,Katsina,Katsina,36690.8,41597.8,8206.9,48734.0,9482.4
KN3011,Wasai,Minjibir,Kano,34643.1,1457.8,299.5,38763.2,7820.6
KN0110,Unguwar Bai,Ajingi,Kano,15599.9,17496.6,3451.3,22065.4,3061.9
OGSABN07,Ikereku 1,Abeokuta North,Ogun,12040.9,7434.3,1083.6,11464.9,1699.3
JI2304,Karshi,Ringim,Jigawa,19592.4,23803.7,4756.3,26339.7,3901.2
JI2404,Fara Barije,Roni,Jigawa,7317.1,7319.7,1457.6,8173.2,1441.4
KN0710,Kofar Ruwa,Dala,Kano,29054.2,131726.6,24342.3,44365.7,23129.8
40503,Dallaje,Bindawa,Katsina,24862.1,32413.7,6690.5,27668.9,5054.7
KN1311,Zugachi,Gabasawa,Kano,17925.7,29874.3,6069.5,23905.8,3803.1
BA1108,Hanafari,Jama'Are,Bauchi,7412.2,11122.4,2216.5,7529.0,1455.4
BA1009,Gadau,Itas/Gadau,Bauchi,40844.0,41964.7,8562.4,34457.8,8285.7
42505,Karfi,Malumfashi,Katsina,31177.9,31873.5,6680.0,35266.2,6445.1
80809,Sakajiki,Kaura Namoda,Zamfara,35754.8,36647.9,7408.6,17301.2,7367.1
42406,Mai'adua B,Mai'Adua,Katsina,22009.0,52200.4,11417.7,25001.6,5310.3
JI1603,Dabuwaran,Kaugama,Jigawa,11680.2,15749.1,3134.5,19491.4,2312.1
KN4311,Tamburawan Gabas,Warawa,Kano,8068.4,8237.6,1562.4,16640.1,1515.0
KN1710,Wangara,Gezawa,Kano,14995.5,12596.4,2538.0,29293.7,2987.9
43401,Dargage,Zango,Katsina,19057.5,26091.4,5388.0,25853.3,3886.4
JI2701,Achilafiya,Yankwashi,Jigawa,11360.0,11809.4,2464.2,13428.8,2463.4
80811,Yankaba,Kaura Namoda,Zamfara,20788.1,23460.5,4731.3,12781.7,4392.0
JI1108,Maruta,Gwaram,Jigawa,23623.1,15168.9,3128.5,17852.6,4807.4
KN4210,Yada Kunya,Ungogo,Kano,30251.2,36485.8,7481.9,42379.7,6626.2
42102,Arewa 2,Katsina,Katsina,28499.1,25981.2,5138.3,28592.8,6829.2
KN1507,Jobawa,Garun Malam,Kano,12242.9,15638.4,2392.8,13982.1,1889.4
42801,Dissi,Matazu,Katsina,13799.9,11426.6,2332.6,10741.3,2780.0
KN0405,Durmawa,Bebeji,Kano,18146.3,22912.0,4528.0,25809.3,3583.3
BA0306,Bugun,Bogoro,Bauchi,2657.3,3238.5,589.7,1261.6,473.5
JI2306,Ringim,Ringim,Jigawa,62505.7,63338.0,12465.2,73818.6,14519.7
BA0809,Nassarawa A,Ganjuwa,Bauchi,30480.2,21492.3,4443.7,48142.3,6199.8
43403,Gwamba,Zango,Katsina,12218.4,9568.1,1944.7,16062.8,2459.8
JI1305,Kasuwar Kuda,Hadejia,Jigawa,3601.7,7526.0,1519.7,4356.6,1416.5
43306,Karkarku,Sandamu,Katsina,6732.2,7575.3,1572.7,6308.1,1728.2
KN0510,Waire,Bichi,Kano,17546.2,15562.5,3149.2,35679.0,3509.8
43103,Gamji,Sabuwa,Katsina,19261.6,21125.5,4387.5,13065.2,4231.6
43410,Zango,Zango,Katsina,32813.7,23895.9,5034.7,43754.1,7494.4
BA1501,Ningi East,Ningi,Bauchi,24705.1,32665.1,6724.2,26317.1,5224.7
JI2609,Sabongarin Yaya,Taura,Jigawa,13286.8,15844.3,3404.0,16578.3,3609.4
JI1202,Dabi,Gwiwa,Jigawa,13487.2,14578.9,2886.6,14966.1,2631.9
42404,Koza,Mai'Adua,Katsina,49250.4,68703.1,14639.7,54514.1,10279.2
JI0504,Falgeri,Buji,Jigawa,10679.6,9122.0,1874.4,11969.9,2171.4
40409,Taramnawa,Baure,Katsina,22002.6,28660.1,6021.2,21948.2,4939.4
81106,Kurya,Shinkafi,Zamfara,14894.4,14570.9,2907.6,11088.4,3250.6
KN2910,Tangaji,Makoda,Kano,26228.2,23328.6,4789.2,14580.3,6269.7
KN0709,Kofar Mazugal,Dala,Kano,7664.3,19361.4,3647.4,11705.4,4268.4
JI0904,Dantanoma,Gumel,Jigawa,22501.4,40516.4,8132.5,21507.5,6227.1
KN3206,Rurum Tsohon Gari,Rano,Kano,29420.5,25467.2,5266.8,20358.8,7389.4
KN1110,Zainabi,Doguwa,Kano,16320.8,16401.7,3319.2,20652.6,3250.9
JI0901,Alhaji Barka,Gumel,Jigawa,11128.0,7601.5,1525.8,6769.4,2227.0
KN2812,Yakun,Madobi,Kano,6283.4,7770.9,1598.1,6354.0,1301.0
41507,Kandawa,Ingawa,Katsina,25081.4,22065.0,4547.7,23331.7,5160.6
JI0902,Bekarya,Gumel,Jigawa,9926.3,13427.2,2659.1,8911.5,2074.2
KN1505,Garun Babba,Garun Malam,Kano,16215.2,11578.6,1808.1,12711.9,3090.6
KN2006,Gude,Kabo,Kano,14021.9,16318.2,3287.3,22348.5,3295.5
KN4406,Kausani,Wudil,Kano,31160.6,32765.5,6352.3,34590.3,6639.7
JI1405,Harbo Sabuwa,Jahun,Jigawa,21327.7,26535.2,5427.8,28208.9,4870.5
41910,Yartsamiya,Kankara,Katsina,14368.5,16882.4,3500.0,17086.6,2953.6
KN3204,Rano,Rano,Kano,27800.5,47462.8,9813.6,31680.5,7717.0
43304,Fago B,Sandamu,Katsina,21513.6,22586.6,4630.8,22815.5,4913.5
43105,Machika,Sabuwa,Katsina,13175.8,13645.0,2846.3,13908.1,2751.2
BA0311,Gyara,Bogoro,Bauchi,6273.3,6477.0,1179.4,3934.0,1121.6
42512,Yarmama,Malumfashi,Katsina,15975.2,13580.0,2862.2,15093.9,3318.9
43002,Fardami,Rimi,Katsina,17759.6,14363.3,3063.8,16478.4,3739.3
42605,Jani,Mani,Katsina,19107.6,17262.2,3685.0,22130.5,4038.0
KN2911,Wailare,Makoda,Kano,13170.4,17080.6,3496.7,10331.6,4244.0
JI1204,Firji,Gwiwa,Jigawa,5575.1,5237.5,1093.1,7598.5,1204.2
42909,Musawa,Musawa,Katsina,33771.0,26161.3,5399.1,27047.0,7021.2
JI0808,Kore,Garki,Jigawa,14874.2,14563.8,2924.4,20612.1,3145.1
JI1509,Ruba,Kafin Hausa,Jigawa,47935.8,42122.9,8369.9,51488.6,9492.1
41108,Sirika B,Dutsi,Katsina,35262.7,31507.0,6633.8,26222.8,7706.9
42704,Gallu,Mashi,Katsina,30993.7,26920.8,5704.7,36323.2,6486.0
40810,Yakaji B,Danja,Katsina,14895.7,13642.4,2865.5,19353.0,3086.5
80801,Banga,Kaura Namoda,Zamfara,31615.8,33277.3,6719.2,20511.8,6478.3
43206,Runka B,Safana,Katsina,19514.8,31311.3,6579.7,25286.4,4101.5
BA1714,Dull B,Tafawa-Balewa,Bauchi,11849.9,10681.1,2097.5,10043.7,2329.6
KN1901,Jama'a,Gwarzo,Kano,15808.6,11451.3,2397.2,10131.0,3267.1
KN0305,Kiyawa,Bagwai,Kano,32707.5,32974.8,6788.1,31745.3,6912.9
JI2403,Dansure,Roni,Jigawa,15546.9,12900.8,2572.9,16432.5,3175.1
EBSAFK35,Ugwuegu,Afikpo North,Ebonyi,30401.5,38251.7,4544.0,18391.2,4840.5
41511,Yaya,Ingawa,Katsina,16813.2,17016.6,3520.7,22889.4,3429.5
80807,Kurya,Kaura Namoda,Zamfara,30406.2,36293.2,7283.2,25816.2,6860.7
KN3309,Sakara Tsa,Rimin Gado,Kano,8373.3,6678.5,1336.7,10887.9,1652.4
41801,Abdallawa,Kaita,Katsina,10611.4,11367.9,2383.5,12907.3,2195.7
KN0406,Gargai,Bebeji,Kano,19998.1,15103.9,2766.8,14618.0,4108.4
KN2511,Panshekara,Kumbotso,Kano,59576.9,88165.9,16146.7,69224.7,14128.9
KN3202,Lausu,Rano,Kano,22381.1,21546.9,4376.5,20555.3,4562.0
KN1009,Marke,Dawakin Tofa,Kano,31805.3,35187.5,7149.2,39799.9,6444.7
40407,Maibara,Baure,Katsina,19507.5,28578.4,5960.8,23544.9,4330.0
JI1710,Unguwar Gabas,Kazaure,Jigawa,11327.7,19466.9,3914.4,16363.3,3270.1
41304,Mairua,Faskari,Katsina,41629.0,21660.0,4520.5,24410.2,8667.2
KGSERE01,Ejiba,Yagba West,Kogi,13752.1,51183.6,9045.0,8255.0,3339.1
81407,Mayasa Kuturu,Zurmi,Zamfara,37075.4,38318.0,7607.4,26413.4,7528.9
KN1501,Chiromawa,Garun Malam,Kano,19307.7,23000.7,3519.3,20666.5,3713.8
KN0803,Dambatta West,Dambatta,Kano,43944.5,61366.7,12258.9,54176.2,9936.1
PLSBKK20,Toff,Bokkos,Plateau,3047.7,2909.8,481.4,3659.1,491.4
KN2113,Zango,Kano Municipal,Kano,7104.0,41955.5,7733.7,10418.0,7570.7
KN0403,Bebeji,Bebeji,Kano,31360.2,36521.7,7316.7,37785.3,6548.8
JI1208,Rorau,Gwiwa,Jigawa,6618.9,6007.5,1190.3,7577.9,1301.9
BA1712,Bula B,Tafawa-Balewa,Bauchi,14397.2,9751.5,1930.8,12068.9,2800.2
43308,Kwasarawa,Sandamu,Katsina,16430.9,16839.2,3441.0,18485.2,3739.0
KN3005,Kuru,Minjibir,Kano,20600.7,34749.1,7164.3,30750.6,4308.4
KN1907,Madadi,Gwarzo,Kano,24055.1,36482.0,7456.6,31982.2,5105.4
40204,Batagarawa,Batagarawa,Katsina,52802.2,68042.3,13934.1,50850.8,11138.2
41210,Makera,Dutsin Ma,Katsina,35864.5,38194.7,7829.4,41239.1,7495.3
KN3708,Kuka,Takai,Kano,29790.2,21324.4,4109.6,26464.3,5689.6
43006,Maje Karare,Rimi,Katsina,19098.7,23716.8,5057.6,27875.5,4213.7
KN4208,Tudun Fulani,Ungogo,Kano,69613.3,181928.2,33931.2,132581.4,24239.5
KGSERE04,Odo Egbe 1,Yagba West,Kogi,8342.4,4581.9,809.1,6226.2,2053.0
41605,Gurbi,Jibia,Katsina,17346.9,15896.2,3374.0,10938.5,3703.3
80301,Nasarawa Mailayi,Birnin Magaji-Kiyaw,Zamfara,28025.4,38512.0,7736.4,19534.9,7110.3
JI2608,Majia,Taura,Jigawa,14554.3,19741.8,4191.7,18884.1,3369.1
BA1207,Bidir,Katagum,Bauchi,36181.8,30933.9,6047.5,43694.5,6959.1
41506,Ingawa,Ingawa,Katsina,29052.5,29041.1,5976.7,33186.1,6297.2
81405,Kwashabawa,Zurmi,Zamfara,36985.8,25191.3,5001.3,15262.8,7818.3
81302,Chediya,Tsafe,Zamfara,34353.4,26052.5,5277.8,25646.4,7194.4
KN0805,Goron Maje,Dambatta,Kano,19605.3,6762.9,1349.2,26007.7,3865.9
KN4305,Imawa,Warawa,Kano,4018.0,6569.9,1245.8,17647.7,753.6
JI1209,Shafe,Gwiwa,Jigawa,18365.1,18245.3,3612.6,27233.0,3585.7
KN0413,Tariwa,Bebeji,Kano,19877.6,21908.8,3841.5,19284.5,3640.4
80511,Tofa,Bungudu,Zamfara,26880.6,27705.7,5386.3,30102.4,5156.3
KN2208,Magajin Hajji,Karaye,Kano,16181.0,11476.1,2360.8,10289.1,3581.0
KGSNDG10,Unale,Ibaji,Kogi,11932.1,19776.2,3902.3,10660.7,2579.5
80307,Gusami Hayi,Birnin Magaji-Kiyaw,Zamfara,13138.7,16319.6,3173.6,14841.2,2764.5
NISKHA01,Badegi,Katcha,Niger,20018.2,16368.9,3286.6,18758.9,4631.5
BA1710,Dull A,Tafawa-Balewa,Bauchi,26992.5,26062.7,5131.9,27576.9,5221.3
81410,Yanbuki-Dutsi,Zurmi,Zamfara,23457.6,27976.0,5573.7,20226.5,4639.9
KN0201,Albasu Central,Albasu,Kano,48435.4,28637.7,5626.1,26708.8,9534.7
KN2808,Kubaraci,Madobi,Kano,30688.3,34021.9,6751.1,37257.6,6076.8
KN4301,Amarawa,Warawa,Kano,2288.5,3186.7,604.3,7129.2,429.2
42109,Shinkafi 1,Katsina,Katsina,17764.2,18457.4,3691.4,22994.3,3535.6
40906,Maidabino A,Dan Musa,Katsina,17944.7,18807.3,3863.3,21747.8,3629.8
KN2710,Tanawa,Kura,Kano,3875.0,5672.0,1069.2,5820.6,1224.4
42808,Mazoji B,Matazu,Katsina,10450.3,21481.6,4382.1,13031.3,2103.3
JI0909,Kofar Arewa,Gumel,Jigawa,4346.7,6258.0,1255.8,3079.6,1329.7
41010,Ubandawaki A,Daura,Katsina,11361.0,16550.9,3436.2,17524.5,3460.2
EBSBKL21,Oferekpe / Enya,Izzi,Ebonyi,16035.5,3965.7,743.0,15302.9,2929.3
EBSAKL04,Amachi Ndiechi,Abakaliki,Ebonyi,5011.4,4481.9,735.1,7574.4,798.7
JI1503,Gafaya,Kafin Hausa,Jigawa,40991.0,40080.2,7922.1,25218.1,8024.4
KN3007,Minjibir,Minjibir,Kano,29718.2,10259.0,2115.1,37487.3,6911.8
KN3402,Falgore,Rogo,Kano,39855.6,26744.5,5629.6,34077.4,8326.6
BA1012,Atafowa,Itas/Gadau,Bauchi,59246.0,40138.2,8136.3,36067.8,11864.3
BA1703,Lere North,Tafawa-Balewa,Bauchi,26491.9,33321.2,6593.6,28096.5,5137.4
KN2802,Cinkoso,Madobi,Kano,7226.4,8654.6,1728.9,6716.8,1579.6
KN4206,Rangaza,Ungogo,Kano,33370.9,46801.7,9527.9,78473.1,6728.6
JI1406,Harbo Tsohuwa,Jahun,Jigawa,16237.8,14057.7,2859.0,17716.2,3847.2
41102,Dutsi A,Dutsi,Katsina,15382.8,18526.3,3920.0,15882.0,3410.5
80305,Gora,Birnin Magaji-Kiyaw,Zamfara,30044.5,44250.4,8893.5,22944.0,7554.2
KN0904,Dawakiji,Dawakin Kudu,Kano,31973.8,31293.0,6037.9,38710.8,6973.4
KN0606,Gurjiya,Bunkure,Kano,22294.4,22209.8,4530.2,20883.4,4642.5
41504,Daunaka,Ingawa,Katsina,25842.5,26164.1,5342.0,29852.0,5237.0
JI1106,Kila,Gwaram,Jigawa,39607.9,35615.4,7345.5,40179.5,8076.2
KN4303,Jemagu,Warawa,Kano,2472.0,3422.4,649.0,8873.6,466.6
KN4105,Jita,Tudun Wada,Kano,22473.5,21367.8,4322.3,21714.7,4727.3
KN3001,Azore,Minjibir,Kano,27887.0,33302.3,6866.1,29899.7,6014.5
KN0102,Balare,Ajingi,Kano,18630.4,17112.2,3414.3,24154.7,3670.6
42611,Tsagem Takusheyi,Mani,Katsina,30685.1,26445.1,5695.4,42566.1,6514.1
KN0906,Gano,Dawakin Kudu,Kano,16922.2,17669.1,3397.2,25288.1,3316.4
BA1903,Dagu,Warji,Bauchi,15606.8,13844.4,2861.1,12144.8,3181.4
41704,Gozaki,Kafur,Katsina,34197.3,30858.2,6528.0,38121.5,7129.6
KN3310,Tamawa,Rimin Gado,Kano,11179.1,11932.0,2350.6,12307.1,2196.5
JI1104,Farin Dutse,Gwaram,Jigawa,30122.2,17430.7,3595.0,18374.6,6133.0
JI2006,Kukayasku,Maigatari,Jigawa,29450.5,24186.2,4786.4,20217.4,5954.8
40309,Rumah,Batsari,Katsina,19742.6,23934.4,5094.8,18380.4,4137.1
40711,Tumburkai B,Dandume,Katsina,32386.4,25760.4,5340.8,18209.3,6619.9
42802,Gwarjo,Matazu,Katsina,21726.3,28092.4,5739.6,15229.8,4456.4
41307,Sheme,Faskari,Katsina,16851.2,16621.3,3471.1,18513.7,3491.1
JI1705,Gada,Kazaure,Jigawa,16189.7,18647.9,3741.5,16185.8,3468.7
KGSERE02,Ere,Yagba West,Kogi,32054.8,22869.1,4038.3,17574.4,7293.3
KN2709,Rigar Duka,Kura,Kano,16549.4,16555.9,3151.2,18248.9,3403.6
KN0409,Kuki,Bebeji,Kano,25056.4,17264.7,3454.2,19792.1,5013.1
KN2507,Kumbotso,Kumbotso,Kano,33978.1,33174.5,6292.0,29172.3,7497.7
KN0503,Danzabuwa,Bichi,Kano,32755.1,26095.8,5281.7,40596.8,7325.6
41106,Ruwan Kaya B,Dutsi,Katsina,26506.9,16700.8,3458.7,22047.2,5511.4
41710,Sabuwar Kasa,Kafur,Katsina,18894.6,21539.5,4602.8,26515.2,3981.2
JI1502,Dumadumi Toka,Kafin Hausa,Jigawa,17165.9,24709.2,4883.9,19371.0,3357.5
KN4202,Fanisau,Ungogo,Kano,23724.2,22744.2,4674.0,27754.9,5647.8
41411,Tudun Iya,Funtua,Katsina,23200.6,28289.9,5726.6,29092.1,4829.3
JI0506,Kawaya,Buji,Jigawa,15767.8,14088.3,2894.9,18418.0,3202.2
41902,Dan Murabu,Kankara,Katsina,23214.1,21765.0,4530.5,23701.3,4868.6
42904,Gingin,Musawa,Katsina,21047.1,20884.3,4311.1,31890.1,4286.6
62306,Kilgori,Yabo,Sokoto,7114.0,7361.0,1575.9,8277.8,1495.6
JI1907,Kiyawa,Kiyawa,Jigawa,28674.2,30540.7,6482.2,40027.2,6420.9
KN0602,Bono,Bunkure,Kano,24028.0,23255.2,4644.8,20793.5,5143.0
BA1104,Jama'are D,Jama'Are,Bauchi,20923.3,24487.2,4879.9,16306.1,4918.7
KWSARP03,Koro,Ekiti,Kwara,24352.4,17312.8,3053.3,12640.3,5495.2
BA1708,Bula A,Tafawa-Balewa,Bauchi,12376.0,10812.3,2133.6,11762.2,2403.1
41408,Maska,Funtua,Katsina,18226.3,19116.7,3838.1,21797.0,4047.8
KN4004,Gurun,Tsanyawa,Kano,24616.2,21138.9,4439.5,21337.8,5220.3
KN1509,Makwaro,Garun Malam,Kano,15391.1,18186.8,3200.7,18361.1,3029.8
KN2505,Garun Gawa,Kumbotso,Kano,67706.7,144948.0,24260.3,86952.8,21732.1
81308,Yandoton Daji,Tsafe,Zamfara,22268.6,26332.0,5334.4,24277.9,4464.6
KN2704,Gundutse,Kura,Kano,16421.4,20019.6,3849.6,17044.5,4666.8
41302,Faskari,Faskari,Katsina,36397.4,45220.4,9406.5,42954.0,8062.9
KN2702,Dan Hassan,Kura,Kano,24175.2,32304.7,6091.8,28910.5,5175.7
42711,Tamilo B,Mashi,Katsina,17190.1,18842.9,4086.8,20257.3,3677.6
KWSKEY02,Apado,Ilorin East,Kwara,4571.5,5415.8,966.5,5520.4,767.5
KN3702,Durbunde,Takai,Kano,32514.3,32141.8,6190.5,45846.1,6328.4
KN1608,Maimakawa,Gaya,Kano,43421.7,36419.2,7215.6,41657.1,8496.3
43311,Sandamu,Sandamu,Katsina,30015.1,41598.2,8546.0,26263.2,8401.3
BNSGKP02,Edikwu 1,Apa,Benue,12411.5,9545.6,1942.2,9440.0,2543.9
NISAGA01,Baro,Agaie,Niger,22004.6,20677.2,4281.5,17568.2,5400.8
NASNEG03,Ende,Nasarawa Egon,Nasarawa,11589.2,13950.0,2724.7,7244.1,2280.7
NASAKW07,Gwanje,Akwanga,Nasarawa,21175.9,21889.7,3717.3,22317.8,3517.9
NASNEG04,Igga-Burum Burum,Nasarawa Egon,Nasarawa,10293.0,13982.9,2731.1,10119.5,2017.9
NASNEG14,Wakama,Nasarawa Egon,Nasarawa,10350.7,9807.9,1915.5,5735.6,2003.6
NASNEG07,Lambaga-Arikpa,Nasarawa Egon,Nasarawa,26119.4,24132.1,4713.4,13865.7,5001.9
NASNEG01,Alogani,Nasarawa Egon,Nasarawa,24174.1,21036.5,4109.1,15345.2,4815.7
NASNEG09,Mada-Station,Nasarawa Egon,Nasarawa,4413.7,7560.4,1476.7,5145.4,856.3
NASNEG13,Umme,Nasarawa Egon,Nasarawa,17428.7,14072.2,2748.2,13096.7,3388.5
NASKEF06,Jigwada,Keffi,Nasarawa,21160.5,20499.1,3691.1,25127.5,3848.5
43208,Tsaskiya,Safana,Katsina,45313.9,34387.0,7242.0,28943.1,9459.7
KD1602,Garu,Kudan,Kaduna,8493.8,9853.0,2051.9,10633.8,1762.9
42402,Bumbum B,Mai'Adua,Katsina,17559.5,17525.3,3687.8,24258.4,3615.5
NASKRV10,Tattara-Kondoro,Karu,Nasarawa,8546.7,6924.4,1306.7,33717.1,1626.5
NASLFA10,Makama,Lafia,Nasarawa,21888.1,22290.9,4192.2,22877.4,4049.9
KN2806,Kanwa,Madobi,Kano,17993.2,20317.8,4102.5,20750.7,3782.2
NASLFA03,Akurba,Lafia,Nasarawa,68915.0,71824.2,13507.7,78635.3,12788.2
NASLFA12,Wakwa,Lafia,Nasarawa,36496.8,37482.1,7054.3,43101.1,6823.2
NASLFA01,Adogi,Lafia,Nasarawa,16713.1,19228.7,3616.3,20082.7,3086.4
BA0613,Zumbul,Dass,Bauchi,2209.4,1538.8,314.8,1436.2,445.1
NASKRV07,Karu,Karu,Nasarawa,57695.7,56958.7,10550.4,206744.7,10507.6
EBSNCA24,Umudomi-Onicha,Onicha,Ebonyi,32131.5,10936.6,1402.6,19212.5,4069.1
NASKRV03,Gitata,Karu,Nasarawa,8418.4,10546.5,1953.5,53412.2,1533.2
NASNTT01,Dausu,Toto,Nasarawa,10752.4,15022.2,3036.9,11933.2,2121.7
JI1709,Unguwar Arewa,Kazaure,Jigawa,8514.4,12096.3,2448.3,11625.7,2548.7
NASKEN06,Kadarko,Keana,Nasarawa,17485.8,21007.8,4030.6,12145.9,3502.0
NASKEN07,Kwara,Keana,Nasarawa,1138.5,720.2,137.8,536.4,215.9
NASNBB08,Kyakale,Obi,Nasarawa,9073.2,9788.3,1944.0,7739.1,1837.3
42309,Yashe A,Kusada,Katsina,14497.7,10155.5,2142.3,14380.9,3199.1
JI2004,Galadi,Maigatari,Jigawa,19174.0,22076.4,4380.1,17712.0,3979.0
NASKEN04,Galadima,Keana,Nasarawa,20672.8,22608.5,4327.1,13768.0,4211.1
BNSYGJ07,Nyiev,Guma,Benue,30236.7,46171.6,9405.9,44116.8,6040.6
EBSNKE19,Umunwagu,Ezza South,Ebonyi,22513.1,26987.0,3747.3,14412.7,3233.9
KN3610,Sitti,Sumaila,Kano,43128.5,48196.6,9572.9,37325.4,9077.7
NASNBB06,Gidan-Ausa 2,Obi,Nasarawa,18400.2,21014.4,4173.6,12277.1,3728.4
NASNBB09,Obi,Obi,Nasarawa,36790.2,38045.0,7555.7,22743.1,8683.7
JI2410,Yanzaki,Roni,Jigawa,24797.4,19363.4,3921.0,19103.1,5289.3
FCTKUJ03,Gudunkarya,Kuje,Fct,17648.7,21709.9,3808.7,11889.0,3949.7
40802,Danja A,Danja,Katsina,18030.9,18926.9,4016.2,22813.9,3861.8
BA1907,Ranga A,Warji,Bauchi,9123.8,8935.0,1846.6,6384.7,1948.9
KN3208,Yalwa,Rano,Kano,29900.9,30088.8,6195.2,26810.7,6486.9
41906,Ketare,Kankara,Katsina,31160.7,28835.0,5992.8,29138.8,6414.0
KN2706,Kosawa,Kura,Kano,16897.0,19499.4,3693.7,19909.6,3558.2
